Sample ID,IGSN       ,Longitude,Latitude,Geologic Entity,Geologic Period,"Rock Type (IG, DZ)",Material,Notes,Future Data?,Analyst Name,Origin,Metadata URL    
14IY40,,-124.89562,50.559172,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY41,,-125.05349,50.4744895,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY42,,-125.05063,50.4626916,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY44,,-125.11665,50.4131416,,,,zircon,,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
14IY49,,,,,,,zircon,Lat/Long unknown,,Cecil/CMB,LaserChron Archive,https://docs.google.com/document/d/1oomfIzOBg5IFoAscZGTC8LXDb_DFvsNCkcRTs_Z2bto/edit
JC-20-50,,-152.055418,67.54828,Siliceous clastic rocks,Middle Devonian (?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-53,,-152.133006,67.573773,Beaucoup Formation,Devonian or older,,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-64,,-152.057146,67.45157,Calc schist,Devonian or older,,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-72,,-152.035581,67.405369,Hunt Fork Schist,Devonian (?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-80a,,-152.254927,67.347425,Granitic gneiss- Dg,Devonian,,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-80b,,-152.254927,67.347425,Granitic gneiss- Dg,Devonian,,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-88/89,,-152.226562,67.304913,Hunt Fork Schist- Dhs,Devonian(?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-97,,-152.10941,67.362393,Chloritic and carbonate rocks,Devonian(?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-100,,-151.984675,67.270237,Hunt Fork Schist- Dhs(?),Devonian(?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-101,,-151.948067,67.231423,Hunt Fork Schist- Dhs(?),Devonian(?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-102,,-151.877214,67.185452,Hunt Fork Schist- Dhs(?),Devonian(?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
JC-20-104,,-151.839749,67.163078,Phyllite Belt,Devonian(?),,zircon,,,Craig/Miller,LaserChron Archive,https://docs.google.com/document/d/1dqe75G1Gj2TaDiY1jK8WwyZYzHbZDG6XJfVupi_tAFk/edit
MD20bg-43,,-112.32771,27.337278,Boleo Fm,Miocene,IG,zircon,,,Mike Darin,LaserChron Archive,https://docs.google.com/document/d/1ILSOVqo5aBrryz9YKBVy0AK7e9xlzEz23qcpuHt4t34/edit
MD19bg-52,,,,,Late Cretaceous,IG,zircon,Lat/Long Unknown,Possible?,Mike Darin,LaserChron Archive,https://docs.google.com/document/d/16offXoRybjQKJtVCQqE8AG_blGr-FCdP1KKdQPSoB38/edit
MD20ee-97,,,,,Paleo-proterozoic,IG,zircon,Lat/Long Unknown,Possible?,Mike Darin,LaserChron Archive,https://docs.google.com/document/d/16offXoRybjQKJtVCQqE8AG_blGr-FCdP1KKdQPSoB38/edit
MD20ee-101,,,,,Late Cretaceous,IG,zircon,Lat/Long Unknown,Possible?,Mike Darin,LaserChron Archive,https://docs.google.com/document/d/16offXoRybjQKJtVCQqE8AG_blGr-FCdP1KKdQPSoB38/edit
MD20ee-112,,,,,Cretaceous,IG,zircon,Lat/Long Unknown,Possible?,Mike Darin,LaserChron Archive,https://docs.google.com/document/d/16offXoRybjQKJtVCQqE8AG_blGr-FCdP1KKdQPSoB38/edit
BUG7,,,,,,DZ,zircon,Lat/Long Unknown,Possible?,Daniel Collins/Pete DeCelles,LaserChron Archive,https://docs.google.com/document/d/11NE7EUejAF2es4QOvBD4ynI6oNCVDOpPs6RwSPqTNVU/edit
BU48,,,,,,DZ,zircon,Lat/Long Unknown,Possible?,Daniel Collins/Pete DeCelles,LaserChron Archive,https://docs.google.com/document/d/11NE7EUejAF2es4QOvBD4ynI6oNCVDOpPs6RwSPqTNVU/edit
No samples listed yet,,,,,,,,,"Yes, come back ",Drabon/Stoll,LaserChron Archive,https://docs.google.com/document/d/1mOy-KKSKw37eLqGfAcfSPFOJUlSMIUvgrK0dcR3R_Ds/edit
E1850-28,,69.965278,43.526389,Kurgan Fm,Tonian,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
E1850-X,,69.965278,43.526389,Kurgan Fm,Tonian,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
A1602-64.2,,-117.0718,48.95721,Monk Formation,Cryogenian-Edicaran,mixed magmatic/detrital,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
A1604-125.3,,-116.99313,49.0179,Irene Volcanics,Cryogenian,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
A1610-1090.5,,-117.04968,48.94571,Leola Volcanics,Cryogenian,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
A1709-1,,-89.756767,46.44025,Emperor Volcanics,Paleoproterozoic,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
LA1818,,-89.794175,46.463939,Emperor Volcanics,Paleoproterozoic,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
A1803-68,,-89.78475,46.459418,Emperor Volcanics,Paleoproterozoic,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
A1803-147,,-89.78445,46.460519,Emperor Volcanics,Paleoproterozoic,magmatic,zircon,,,Athena Eyster / Emmy Smith / Mary Lonsdale,LaserChron Archive,https://docs.google.com/document/d/1NCtIecdI6wOQCjrEHH3tw7I3dTrbcAC6CMcO3CDzGzE/edit
TRMS-01,,4408109,338659,,Triassic,DZ metased,zircon,Decimal in long/lat?,,Nolan Dellerman,LaserChron Archive,https://docs.google.com/document/d/1rM3FK5bVYGZJzXrTpjgW184lLo83U9LXQAzinThatoU/edit
TRMS-02,,4408073,338770,,Triassic,DZ metased,zircon,Decimal in long/lat?,,Nolan Dellerman,LaserChron Archive,https://docs.google.com/document/d/1rM3FK5bVYGZJzXrTpjgW184lLo83U9LXQAzinThatoU/edit
TRMS-03,,4407973,338878,,Triassic,DZ metased,zircon,Decimal in long/lat?,,Nolan Dellerman,LaserChron Archive,https://docs.google.com/document/d/1rM3FK5bVYGZJzXrTpjgW184lLo83U9LXQAzinThatoU/edit
JD-01,,4407985,338604,,Jurassic,IG diorite,zircon,Decimal in long/lat?,,Nolan Dellerman,LaserChron Archive,https://docs.google.com/document/d/1rM3FK5bVYGZJzXrTpjgW184lLo83U9LXQAzinThatoU/edit
JD-02,,4407852,338524,,Jurassic,IG diorite,zircon,Decimal in long/lat?,,Nolan Dellerman,LaserChron Archive,https://docs.google.com/document/d/1rM3FK5bVYGZJzXrTpjgW184lLo83U9LXQAzinThatoU/edit
M-1040,,69.44911,-38.58644,,Early Cretaceous,DZ,zircon,Long supposed to be neg?,,Emily Finzel,LaserChron Archive,https://docs.google.com/document/d/1nstYIlUjgvUAK6kc3UyR1GDRFnx-ppic0RJURpWse8c/edit
M-1015,,-69.437,-38.5701,,Early Cretaceous,DZ,zircon,,,Emily Finzel,LaserChron Archive,https://docs.google.com/document/d/1nstYIlUjgvUAK6kc3UyR1GDRFnx-ppic0RJURpWse8c/edit
CDO-308-8,,-107.986667,27.073611,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
CDO-308-04,,-107.986667,27.073611,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
SJ-001,,-108.368397,27.320525,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
SF-001,,-108.368397,27.320525,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
CDO-308-5,,-107.986667,27.073611,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
CDO-308-4,,-107.986667,27.073611,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
TG36,,-104.45,24.4,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
TG27,,-104.45,24.4,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
TG29,,-104.45,24.4,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
LRT-1,,,,,,IG,zircon,Lat/Long Unknown,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
CDO-308-2,,-107.986667,27.073611,,,IG,zircon,,,Jose Garcia / Ali Munazaam,LaserChron Archive,https://docs.google.com/document/d/1jXdTH2PXqmOk_oVQ3JW3UalX7NSvf3wNS7ycS3FRJXk/edit
